,International plan,Voice mail plan,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Account length,Number vmail messages,Total day calls,Total eve calls,Total night calls,Total intl calls,Customer service calls,average day charge,average eve charge,average night charge,average intl charge,Area_code_408,Area_code_415,Area_code_510,Churn
598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6921633186157149,-0.5894135350539065,-0.8161461862928522,-0.24921692420645986,-1.6536932917006686,0.21689365100367133,-0.42917241045590593,0.29240972695424405,0.012082501757657358,-0.5638264102636216,-0.09557266826442222,0,0,1,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8611430921903667,-0.5894135350539065,1.3855697081232818,-0.0011723039068918697,-0.4690310420306926,-0.5975267343143399,0.3336100203943908,0.7894886974734235,0.03175014334961856,0.4472042298814297,-0.09062490020201298,1,0,0,0
600,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.526411947888989,-0.5894135350539065,-1.1163801718950523,0.8421794051116392,1.9002934573092594,0.6241038436626769,-0.42917241045590593,0.47047628361888694,0.016511236936500223,0.8562247544971544,-0.005721200251132246,0,1,0,0
601,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4899212266706787,1.6883696417002856,-0.8661851838932189,-0.19960800014654626,-1.2416368570328509,-0.19031654165533426,-1.1919548413062027,-1.003148475851121,0.04046553294625611,0.8003950699057537,-0.08536227417200179,0,1,0,0
602,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31295939621877206,-0.5894135350539065,-0.1656392174880853,0.8917883291715528,0.046039501304079564,0.6241038436626769,0.3336100203943908,0.4743203348179419,0.0035515567902267083,0.2203519762123601,-0.08027880136854633,0,1,0,0
603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5404817496569377,-0.5894135350539065,1.5857256985247485,-0.05078122796680547,-2.220270889368918,-1.0047369269733455,-1.1919548413062027,0.554022696505202,0.031046410590681937,-0.6416904432459655,-0.07061392714962188,0,1,0,1
604,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.1977685484783054,1.3209852583528354,2.486427655331349,1.8839668103698248,-0.4690310420306926,-0.19031654165533426,0.3336100203943908,0.5286336018175002,0.02105444031519771,0.02808443305189126,-0.04845543503794083,0,1,0,0
605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6729708020132792,-0.5894135350539065,-0.365795207889552,-1.092568633224991,0.046039501304079564,-1.0047369269733455,1.0963924512446874,0.554022696505202,-0.0061784217094274525,0.41532751293933606,-0.07928280288033641,0,1,0,0
606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13599756576686542,-0.5894135350539065,0.1846337657144815,0.8421794051116392,-0.9841015853654648,-0.5975267343143399,-0.42917241045590593,-0.4380379065242122,0.006489276309930085,0.23892997501524432,-0.07061392714962188,0,1,0,0
607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9814566547653205,-0.5894135350539065,-2.3173161143038525,0.3956990885724169,0.35508182730494287,-0.19031654165533426,-0.42917241045590593,-0.0902885935772202,0.04331026203875359,-0.8257745319176606,-0.06428733817622667,0,1,0,0
608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5971300175338906,-0.5894135350539065,0.5849457465174149,-0.24921692420645986,-0.4690310420306926,1.0313140363216826,-1.1919548413062027,-0.7917263387104851,-0.008282779229515102,1.3128628756684286,-0.033980936158540996,0,0,1,0
609,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6668830571225853,-0.5894135350539065,0.4848677513166816,-0.0011723039068918697,1.9518005116427366,-1.0047369269733455,-0.42917241045590593,0.6895996660520338,0.03190941713341871,-0.30721140441200323,-0.0815333763873438,1,0,0,1
610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5212892330545021,-0.5894135350539065,-0.06556122228735192,-0.9437418610452502,0.8186453163062378,-0.19031654165533426,-0.42917241045590593,-0.5264645007120093,0.00883349205517327,-0.5068233232127816,-0.054731091894745953,0,1,0,0
611,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.001614201423963,0.8801239983358948,1.6357646961251153,-0.19960800014654626,-0.4690310420306926,-0.19031654165533426,-1.1919548413062027,-0.15875534616792825,0.05487551437543202,0.7573751140063941,-0.11060064266804988,0,1,0,0
612,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8691251490676215,1.174031505013855,-2.3173161143038525,0.24687231639267612,-0.8295804223650332,-0.19031654165533426,0.3336100203943908,-0.15770338898892078,-0.00719146034053865,0.9410816375304071,-0.12848005304635846,0,0,1,0
613,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36351991920503113,1.3209852583528354,0.33475075851558156,-1.1421775572849047,-1.4991721287002369,0.21689365100367133,3.384739743795578,-0.8921864952851793,0.03224263238423329,-0.9190603046654555,-0.05823656779568448,0,1,0,0
614,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16127782725999495,-0.5894135350539065,0.1846337657144815,-1.588657873824127,-1.7052003460341458,1.8457344216396938,0.3336100203943908,-0.5148315397476955,0.040888053528518535,0.4254003098150083,-0.07061392714962188,0,0,1,0
615,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.28767913472564255,-0.5894135350539065,1.8859596841269488,0.6933526329318985,1.7457722943088276,-0.19031654165533426,-0.42917241045590593,0.743312077780029,-0.00010683279899606138,0.028084433051451703,-0.07847290791587502,0,1,0,0
616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06015678128747687,-0.5894135350539065,1.1854137177218151,-1.6878757219439542,-1.1386227483658964,-0.19031654165533426,1.0963924512446874,-2.066197985625149,0.04958123943047884,-0.18995092517221351,-0.08849774952321653,1,0,0,0
617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.7993721094789268,-0.5894135350539065,-1.5166921526979857,-0.9933507851051638,-2.065749726368486,0.21689365100367133,1.0963924512446874,0.7090765118184489,0.04179078826644929,-1.2566940095655252,-0.07847290791587502,0,1,0,0
618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.3948879255888545,-0.5894135350539065,-0.9162241814935855,-0.29882584826637343,-0.7780733680315559,-0.5975267343143399,-1.1919548413062027,-0.5416294203876085,0.036672560822952116,-0.5815443623364085,-0.06316722078421606,1,0,0,0
619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9369838766697551,-0.5894135350539065,-0.7160681910921188,0.09804554421293532,0.25206771863798844,0.6241038436626769,0.3336100203943908,0.36730246027266283,0.00941872056338262,0.8653030284230034,-0.09332638156409011,1,0,0,1
620,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2684866181232069,-0.5894135350539065,-0.1656392174880853,0.8421794051116392,-1.1386227483658964,-1.0047369269733455,0.3336100203943908,0.5870897806818922,0.052003594999700094,-1.5704189781116642,-0.09909349381352925,0,1,0,0
621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9196856720538805,-0.5894135350539065,-1.0663411742946856,0.5445258607521577,-1.8597215090345773,-0.5975267343143399,1.0963924512446874,-1.436175668389863,0.03194184282413941,-0.8727759428334319,-0.11060064266804988,0,0,1,0
622,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7993721094789268,1.8353233950392658,-0.11560021988771861,0.09804554421293532,-0.7780733680315559,-1.0047369269733455,-0.42917241045590593,-0.5194333133001039,0.016260242877994234,1.136723895632287,-0.029505412372301247,0,0,1,1
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.4060983853140354,-0.5894135350539065,0.38478975611594823,0.9910061772913801,0.3035747729714656,-0.5975267343143399,0.3336100203943908,-1.1018047911477384,0.009950460444512824,-0.22625653523757544,-0.07061392714962188,1,0,0,0
624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6982510635064088,-0.5894135350539065,0.8851797321196151,-0.49726154450602783,0.40658888163842005,-1.0047369269733455,-0.42917241045590593,0.29240972695424405,0.043867477015620555,-0.8835289181423361,-0.0873142612779071,1,0,0,0
625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21792609513694786,-0.5894135350539065,-0.8161461862928522,0.24687231639267612,0.25206771863798844,-0.19031654165533426,-0.42917241045590593,0.10992689320675178,0.023310163617890702,0.2203519762123601,-0.10172687840231603,0,1,0,0
626,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31295939621877206,1.7618465183697758,-0.5659511982910188,1.1894418735310344,1.2307017509740554,-1.0047369269733455,-0.42917241045590593,-0.2689614945651031,0.011666530060888986,0.21113542287863457,-0.09062490020201298,0,1,0,0
627,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8691251490676215,1.027077751674875,0.6349847441177816,-0.24921692420645986,1.7972793486423049,0.21689365100367133,0.3336100203943908,-0.4102390357525093,0.016371129077204057,0.708635390279513,-0.059084762472225036,0,1,0,0
628,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015684003191911693,1.3209852583528354,0.7350627393185151,2.2808382028491336,0.20056066430451122,0.21689365100367133,-0.42917241045590593,-0.11243259498624444,0.04751054948615382,-0.687166833129548,-0.054731091894745953,0,1,0,0
629,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11680504916442977,1.3944621350223254,-0.21567821508845197,0.04843662015302173,-0.1599887160298293,-1.0047369269733455,-0.42917241045590593,0.24072953675705971,0.001808724405146898,1.0501758334979245,-0.06316722078421606,0,1,0,0
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18655808875312446,-0.5894135350539065,0.08455577051374813,1.6855311141301703,-0.2630028246967837,0.21689365100367133,-0.42917241045590593,0.6652677225002761,0.04507002468667173,1.5555432481631373,-0.08849774952321653,0,0,1,0
631,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.420168187081984,-0.5894135350539065,-0.6159901958913855,0.9413972532314665,-1.0871156940324191,-0.19031654165533426,-1.1919548413062027,0.10992689320762906,0.013433258558927607,-0.3424581366520341,-0.1351379453725422,0,0,1,0
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.843844887574492,-0.5894135350539065,-0.7160681910921188,-0.5468704685659415,-0.7265663136980787,-0.5975267343143399,-0.42917241045590593,0.27401199421006894,0.0018954397962178172,-1.0213147529029334,-0.05725365984698933,1,0,0,0
633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7235313249995383,-0.5894135350539065,-1.3665751598968856,-1.092568633224991,-0.572045150697647,-0.19031654165533426,-1.1919548413062027,0.10992689320762906,0.02382447821211194,-1.130788429835818,-0.10489687720919232,0,1,0,0
634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44544844857511356,-0.5894135350539065,-0.6660291934917522,0.5445258607521577,-0.9325945310319875,-0.19031654165533426,-1.1919548413062027,0.27887872299796185,0.005983364308583657,-2.073005203455255,-0.11998882805064215,1,0,0,0
635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9196856720538805,-0.5894135350539065,0.9852577273203484,-0.10039015202671907,1.076180587973624,0.21689365100367133,-1.1919548413062027,-0.2819957662511872,-0.013911816839646075,1.1475575060160708,-0.03757762981948279,1,0,0,0
636,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1280155088896107,1.6148927650307956,-0.5659511982910188,0.7925704810517257,0.5611100446388517,-0.5975267343143399,-0.42917241045590593,-0.6966793205568075,0.010466571607323578,-0.9134997680445098,-0.09145104129133583,0,1,0,0
637,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.001614201423963,0.5862164916579345,-1.2164581670957857,-2.084747114423263,-0.2630028246967837,-0.5975267343143399,-1.1919548413062027,-1.0806988089405176,0.026062539868883766,-1.4189818128435516,-0.06316722078421606,0,0,1,0
638,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7792145628202842,0.6596933683274246,-0.3157562102891853,1.8839668103698248,-1.8597215090345773,-0.5975267343143399,-0.42917241045590593,0.6585816077001484,0.02105444031519771,0.18015444783046639,-0.12848005304635846,0,0,1,0
639,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0774549859033515,-0.5894135350539065,-0.5659511982910188,1.5367043419504296,1.1276876423071012,0.6241038436626769,-1.1919548413062027,-0.4722628288851398,-0.0016915977458975006,0.8840700704116964,-0.04509431544796737,0,0,1,0
640,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4000106404233414,-0.5894135350539065,-0.21567821508845197,-0.9933507851051638,-0.9325945310319875,-0.19031654165533426,-0.42917241045590593,-0.166357149897585,-0.0378879185873802,0.9961921327700637,-0.08986176987374718,0,0,1,0
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6528132553546366,-0.5894135350539065,0.1345947681141148,-0.844524012925423,0.6641241533058062,0.21689365100367133,-1.1919548413062027,0.6996007862875827,0.038639287109114365,-1.2522070068553763,-0.06511454351415166,0,0,1,0
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6476905405201497,-0.5894135350539065,0.08455577051374813,-0.6956972407456822,-0.005467553029397651,-0.5975267343143399,0.3336100203943908,0.3272138575491652,0.042523673744993974,-0.07906388601311216,-0.08536227417200179,0,1,0,1
643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.44544844857511356,-0.5894135350539065,-1.1163801718950523,0.7429615569918121,-0.005467553029397651,0.21689365100367133,-0.42917241045590593,0.5598690790469716,0.006419092696512374,-0.9816732306631173,-0.09145104129133583,0,0,1,0
644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.59939339032561,-0.5894135350539065,-0.41583420548991873,-1.836702494123695,0.9216594249731922,0.6241038436626769,0.3336100203943908,-1.6789442356346602,0.05446217270826865,-0.2031540755443073,-0.04509431544797009,0,0,1,0
645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2483290714645643,-0.5894135350539065,1.6357646961251153,-0.24921692420645986,0.149053609971034,-0.5975267343143399,-0.42917241045590593,0.3435518801992536,0.01805771910805716,0.4186278800967584,-0.08986176987374718,0,1,0,0
646,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.21792609513694786,0.5862164916579345,-0.06556122228735192,1.6855311141301703,-0.21149577036330652,-0.5975267343143399,0.3336100203943908,0.10992689320675178,0.08470128949689627,-0.13694713160637378,-0.07723563397599675,0,0,1,0
647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5212892330545021,-0.5894135350539065,0.4848677513166816,-0.596479392625855,-0.6750592593646014,0.21689365100367133,-1.1919548413062027,-1.1819582488672176,0.06258272964387322,0.6727329364986085,-0.08986176987374718,0,1,0,0
648,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843844887574492,-0.5894135350539065,0.4848677513166816,-1.7870935700637813,0.25206771863798844,-0.19031654165533426,-0.42917241045590593,0.10992689320675178,0.0447576567185576,-0.7464017267234379,-0.07780141272381992,0,1,0,0
649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.5971300175338906,1.174031505013855,-1.316536162296519,-1.3902221775844725,-0.8295804223650332,0.6241038436626769,-0.42917241045590593,-0.3475733765942807,0.035764840998581536,1.2555066951946605,-0.09557266826442222,0,0,1,0
650,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1724882869851758,-0.5894135350539065,0.1846337657144815,-1.092568633224991,1.1791946966405784,-0.5975267343143399,0.3336100203943908,-0.21649183861798948,0.04398228507481386,1.2555066951946605,-0.06316722078421606,0,0,1,0
651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6729708020132792,-0.5894135350539065,0.23467276331484818,-0.05078122796680547,0.25206771863798844,0.6241038436626769,-0.42917241045590593,-0.4857928702739089,0.04688554412775641,-0.30721140441200323,-0.05610117672503718,0,1,0,0
652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9449659335470101,-0.5894135350539065,-0.9162241814935855,2.330447126909047,-1.1901298026993736,1.8457344216396938,-0.42917241045590593,0.31181200184112845,0.02941839923506452,-0.3035712807240168,-0.08849774952321653,0,0,1,0
653,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9257734169445744,-0.5894135350539065,2.336310662530249,-0.6460883166857686,0.7156312076392833,-1.0047369269733455,0.3336100203943908,0.8139866843594018,0.014048537140334171,0.36920426769184395,-0.14683021713105823,0,1,0,0
654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4899212266706787,-0.5894135350539065,-2.2172381191031194,-1.340613253524559,-0.9841015853654648,-0.5975267343143399,0.3336100203943908,-0.5776770625882703,0.013135190867549381,0.5381819965397554,-0.04509431544796737,0,0,1,0
655,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5152014881638083,-0.5894135350539065,-0.3157562102891853,1.0406151013512936,0.7671382619727606,-1.411947119632351,1.0963924512446874,-0.09387014034221904,0.07943403297699542,-0.35167052098152213,-0.08316224450567901,1,0,0,1
656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3190471411094659,-0.5894135350539065,-0.7160681910921188,-0.34843477232628706,-0.056974607362874866,-1.0047369269733455,0.3336100203943908,0.7861274665536317,0.009848036322007267,0.7939412205727927,-0.09909349381352925,0,1,0,0
657,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08543704278060639,-0.5894135350539065,0.7851017369188817,-1.2910043294646454,-0.31450987903026095,-0.5975267343143399,1.0963924512446874,-0.7846463826172552,-0.02096672460742897,0.9733683756057889,-0.08849774952321653,0,1,0,0
658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8611430921903667,-0.5894135350539065,-1.2664971646961523,0.8421794051116392,-1.4991721287002369,-0.5975267343143399,-0.42917241045590593,-0.36015833547240345,0.026878862920794572,0.9569445233219762,-0.04509431544796737,0,0,1,0
